01-09-2020," {{URL}} Speaking to The Voice News, ZCLDN Projects Executive Director, Mr Wilson Box said that the donations are meant to ensure that......Follow the link above to get the full story {{USERNAME}} {{USERNAME}} {{USERNAME}} ",1.30076E+18,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,celebrity_&_pop_culture,news_&_social_concern,,,
03-09-2020,Talking about the Bucks wild finish last night with {{USERNAME}} on {{USERNAME}} at 7:40a this morning! Still not over how wild that was...,1.30149E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,diaries_&_daily_life,sports,,,,
04-09-2020,"Barbara Bailey is the queen of broadcast news in central & eastern Kentucky    After growing up watching her anchor the news, it was a great honor to call her coworker & friend. I loved saying “back to you, Barb” while reporting.  Cheers, {{USERNAME}} {{URL}} ",1.30194E+18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,film_tv_&_video,news_&_social_concern,,,,
05-09-2020,start the 20-21 school year off POSITIVE! let’s start a thread of all the good things this year has to offer... i’ll start- you all have the same lunch period as your friends! be sure to facetime each other at 12:05 i tag the queen of OB positivity {{USERNAME}} ⚔️,1.30228E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,diaries_&_daily_life,youth_&_student_life,,,,
05-09-2020,Watching the Kentucky Derby at Declan’s brings me back to the Cat Derby. We’ve come a long way from Hambone {@Big Cat@},1.30237E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,film_tv_&_video,sports,,,,
06-09-2020,"Philadelphia clearly didn’t take a page out of the {{USERNAME}} Game 7 playbook of firing everything on net, make the opposing goalie beat you.   There’s 6 minutes left and the Flyers have 16 shots",1.30242E+18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,gaming,news_&_social_concern,sports,,,
06-09-2020,ENG. Beauvillier. 6:18 left in the Flyers season.  4-0 NYI {{USERNAME}} {{USERNAME}} {{USERNAME}} #Flyers #AnytimeAnywhere #Isles,1.30242E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,film_tv_&_video,sports,,,,
06-09-2020,Faceing difficulty while login to internet banking for the 1st time using Id and password provided in the welcome kit didn t expected this from such a good bank {@Canara Bank@},1.30242E+18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,business_&_entrepreneurs,diaries_&_daily_life,science_&_technology,,,
06-09-2020,I’m sure the {@Tampa Bay Lightning@} would’ve rather faced the Flyers but man does their experience versus the Blue Jackets this year and last help them a lot versus this Islanders team. Another meat grinder upcoming for the good guys,1.30242E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
06-09-2020,"Tizamagician puts the cherry on top of the Kentucky Derby day winner s pie for {{USERNAME}} and {{USERNAME}} , taking the Del Mar finale for Richard Mandella. The Tiznow colt was sent to Dubai to contest the UAE Derby, a race that was cancelled on the World Cup program.",1.30242E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
06-09-2020,The flyers gave me false hope just to get absolutely destroyed. Islanders are gonna get destroyed by a real team next series.  {@Philadelphia Flyers@} think it’s time to make some huge moves this offseason ‍♂️ just saying,1.30243E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
06-09-2020,"Observations about the {@Philadelphia Flyers@}   loss:  • The {@New York Islanders@} outplayed & outcoached the #Flyers the entire series.  •  The Flyers still could have won the series, but they FTA d in Game 7. •  The Flyers power play FTA d the entire playoffs. •  Is Claude Giroux spent?",1.30243E+18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,film_tv_&_video,news_&_social_concern,sports,,,
06-09-2020,The Islanders  radio call of their Game 7 win over the Flyers is awesome {{URL}} {{USERNAME}} #Isles,1.30245E+18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,film_tv_&_video,news_&_social_concern,sports,,,
06-09-2020,Worth watching at least the 1st 10mins if I was {@WA Police Force@} Minister {@Michelle Roberts MP@} . I d love 1 if I was a {@WA Police Traffic@} officer. Only problem I see is lack of DC fast charging in Western  {@Ben Wyatt@} {@Bill Johnston@} {@Rita Saffioti@} {{USERNAME}} {{URL}},1.30245E+18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,film_tv_&_video,news_&_social_concern,,,,
06-09-2020,The flyers had a tremendous season even with everything they faced and I’m so excited for next season. They’re only gonna get better! Thank you {@Philadelphia Flyers@} for an unforgettable season,1.30245E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
06-09-2020,There s regular people and then there s {@Bailey Sarian@} being the Queen of EVERYTHING.,1.30245E+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,,,,,
06-09-2020,Love to take night time bike rides at the jersey shore. Seaside Heights boardwalk. Beautiful weather. Wishing everyone a safe Labor Day weekend in the US. Photo {{USERNAME}} {{URL}},1.30245E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,diaries_&_daily_life,travel_&_adventure,,,,
06-09-2020,Waking up with me on ya Box This Labor day Weekend south Florida we Live 11AM {@93 3 The Beat@} #VirgoSeason #Radio #DJMrFamous {{USERNAME}} {{URL}},1.30245E+18,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,business_&_entrepreneurs,celebrity_&_pop_culture,film_tv_&_video,music,news_&_social_concern,
06-09-2020,Lost all my bets on the Kentucky Derby today but scored a tee time at {{USERNAME}} Black course next weekend. I’d say I came out a winner.,1.30245E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,diaries_&_daily_life,sports,,,,
06-09-2020,Lordt they dun turned {@Mary J Blige@} into The Queen of the Goons ❤ #PowerBook2 #loveherregardless,1.30248E+18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,,,,
06-09-2020,POWER BOOK 2 EPISODE 1 RECAP {{URL}} via {@YouTube@} #PowerGhost #PowerBook2 #PowerStarz #powertv,1.30248E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
06-09-2020,"Up with new grace, truly sorry on behalf of {@Erica Nlewedim@} ! We don’t endorse bad behavior, however we don’t un-Stan the Queen for we know that she will come to realization of her wrong and apologize!   Can you guys cut down on alcohol intake or stop it completely? Sigh ‍♂️",1.30248E+18,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,celebrity_&_pop_culture,fitness_&_health,news_&_social_concern,,,
06-09-2020,I just earned the  God Save the Queen (Level 7)  badge on {{USERNAME}} ! {{URL}},1.30248E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,news_&_social_concern,other_hobbies,,,,
06-09-2020,Earned - The Weeknd  I vote Louis Tomlinson ( {@Louis Tomlinson@} ) for #ArtistoftheSummer {@96 5 TDY@},1.30248E+18,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,arts_&_culture,celebrity_&_pop_culture,music,,,
06-09-2020,#JusticeForAdarshMembers {@PMO India@} {@Narendra Modi@} PM Modiji we can t understand that why you are not hearing the voice of a common man.,1.30248E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
06-09-2020,I m still ticked at {@NBC Sports@} for moving a NASCAR race that was still going for the Kentucky Derby.  I m not as mad about missing the end of the race.  I m more mad that NBC now thinks so little of NASCAR that it s just another sport in their portfolio and expendable if needed.,1.30248E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
06-09-2020,Follow me to raise the voice of student  @iAbhaySingh356  #5Baje5Minute  #UPSSSCमेंसुधारचाहिए  #69000शिक्षकभर्तीन्यायदो #abhinaysharma #69000_शिक्षक_भर्ती_UP,1.30249E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,news_&_social_concern,youth_&_student_life,,,,
06-09-2020,#BJPkilledPSUs  #StopPrivatisation We have hope with all the media channels.Raise the voice before collapses. Need help of all. It s not the fight against government it s a fight for rights. Hope we are together. {@AajTak@} {@Rajat Sharma@} {@Zee News@} {@NDTV@} {{USERNAME}} {@Hindustan Times@} {@ABP News@},1.30249E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
06-09-2020,POWER BOOK 2 EPISODE 1 REVIEW!! (MY THOUGHTS) {{URL}} via {@YouTube@} #PowerGhost #PowerBook2 #PowerNeverEnds #PowerStarz,1.30249E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
06-09-2020,"YT: falsely strikes {@Charlie@} YT: realizes they havent striked anyone Else for same video. Proceeds to strike {@Mark@} to make the 1st strike seem legit. admits mistake, unstrikes in 1 Day. U think this is first time? Ive told support this resulted in my ban for 1.5 years",1.30249E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
06-09-2020,Excellent Las Vegas Nevada Police Department in the Air flight over I The Queen {{USERNAME}} have permission approved by {{USERNAME}},1.30251E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
06-09-2020,Another 90 mins for the 1st’s under our belts and again plenty of positives!   Thanks to {@Wythenshawe Amateurs@} for having us. 2-2 it finished. After being 2 up a little disappointed we didn’t come away with more!  Awaiting news on our first {{USERNAME}} fixture....,1.30251E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
06-09-2020,"Trump, Governors Warn People to Stay Virus-Vigilant on Labor Day Weekend {{URL}} via {@The Epoch Times@}  “In order to keep making progress against the virus, we ask all Americans to remain vigilant,” Trump said at a White House briefing, adding, “[w]e need everybody",1.30251E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
06-09-2020,Babyyyyyyy y’all better call {@Viola Davis@} the queen knows what she is doing !  #HTGAWM  #PowerGhost,1.30251E+18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,,,,
06-09-2020,Queen {@Aditi Rao Hydari@} is replying to many I hope the queenwill also reply me #V,1.30251E+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,,,,,
06-09-2020," you cannot simultaneously prepare and prevent for death- Einstein .... Sorry that was war . The great range of #LoganEcholls and {{USERNAME}} is always impressive,be it in the 1st season or the 4th. Love how the characters in this show are all multidimensional.",1.30254E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
06-09-2020,....And the countdown begins ️  ....  ..........Ògbenin íjà............    7 Days to go! #Ogbeninija  #Oluwatosindoz  celestial_hymns {{USERNAME}} celestial_evangelism… {{URL}},1.30254E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other_hobbies,,,,,
06-09-2020,LORD JAMES FEDORA HAT {{URL}} Handmade and created by Amanda Keitch a trained milliner who has created hats for Her Majesty the Queen and Diana the Princess of Wales whilst working at Philip Somerville in Bond Street. {{USERNAME}} #milliner #ukgiftam #handmade,1.30254E+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fashion_&_style,,,,,
06-09-2020,"NYC, LI beaches prepare for Labor Day weekend amid fears of potential spike {{URL}} via {@Yahoo@} ",1.30254E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
06-09-2020,Different COVID Landscape Increases Risk Of Post-Labor Day Weekend Spike... {{URL}} via {@YouTube@} #RachelMaddow,1.30254E+18,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,film_tv_&_video,fitness_&_health,news_&_social_concern,,,
06-09-2020,10 Side Hustle Skills You Can Master During This Labor Day Weekend via {@Entrepreneur@} {@Entrepreneur@} {{URL}},1.30254E+18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,business_&_entrepreneurs,learning_&_educational,,,,
06-09-2020,The time is now! The 1st edition of the  192  ezine is live on the Poets  Directory.  You can read all of the amazing poems here: {{URL}} Thanks to everyone who submitted - it s been a pleasure to read all of your amazing work. Big shout to {{USERNAME}} as well!,1.30254E+18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,arts_&_culture,learning_&_educational,,,,
06-09-2020,"Labor Day Weekend Raffle - Apple Watch, Fitbit Versa, and more! {{URL}} via {{USERNAME}} ",1.30254E+18,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,business_&_entrepreneurs,fashion_&_style,other_hobbies,,,
06-09-2020,Take your professional development to the next level. Join us on the voice message app {@Voxer@} . We have a group for everything! {{URL}} #physed #healthed #slowchatpe,1.30254E+18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,business_&_entrepreneurs,science_&_technology,,,,
06-09-2020,"2786:251:#100milanjoscomerick, #RavensFlock #realestate, The clouds will rain success on to you, #socohs, {@NellyMo@} ,  #EmilyOsment, {{URL}} ",1.30254E+18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,celebrity_&_pop_culture,news_&_social_concern,,,,
06-09-2020,"A 27-yr-old female found to be the 1st confirmed case of #COVID19 reinfection in Bengaluru. She tested positive in July & was discharged after testing -ve . However, in a month she developed mild symptoms & confirmed to have transmitted COVID again: Fortis Hospital {@News18@} ",1.30254E+18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,fitness_&_health,news_&_social_concern,,,,
06-09-2020,Sunday special Go listen {{USERNAME}} EP RWMOH. Concentrate on the 1st track  JESUS will speak to you in  a rap form,1.30255E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,music,other_hobbies,,,,
06-09-2020,"Shoutout to all the people who came to the 1st ever TriNaM podcast, and shoutout to {{USERNAME}} for the huge raid. Going to start doing a Podcast every Saturday night. I wish I didn t have to delete the vod but it s fine, plenty of experiences in the future.",1.30257E+18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,business_&_entrepreneurs,other_hobbies,,,,
06-09-2020,I just earned the  God Save the Queen (Level 59)  badge on {{USERNAME}} ! {{URL}},1.30257E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gaming,,,,,
06-09-2020,#ExtendTeqip3  Govt. must notice that last year almost 10 lakh std. Appeared for JEE mains but this year only 8 lakh ....craze for Engg.  is going away and that is bcz of our govt. Plzzzz listen to the voice of Engineers.... {@PMO India@} {@Dr Ramesh Pokhriyal Nishank@} {@Nitish Kumar@} {{USERNAME}},1.30257E+18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,learning_&_educational,science_&_technology,youth_&_student_life,,,
06-09-2020,Seawolf Sessions in full swing on a beautiful Labor Day weekend {{USERNAME}} #sociallydistant @ Tabor Academy {{URL}},1.30257E+18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,learning_&_educational,other_hobbies,,,,
06-09-2020,"the hype is crazy, act 1 is really going to be a turning point in taemin s whole career i dont think any of us are ready for it   #태민 #TAEMIN #샤이니 #SHINee #NeverGonnaDanceAgain #Act1 #Criminal {@SHINee@} {{URL}} ",1.30257E+18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,celebrity_&_pop_culture,music,,,,
06-09-2020,#repost {@Shantel VanSanten@} ・・・ 107 degrees before noon?!?!?  Labor day weekend plans are to live in my pool this weekend!! #CanISleepFloatingInThePool #WrinklyFingers {{URL}},1.30257E+18,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,diaries_&_daily_life,news_&_social_concern,other_hobbies,,,
06-09-2020,"Undoubtedly, a great a reform is required in the exam system. I hope the voice reaches the right ears.  #speakupforSSCRaliwaystudents #SSCdeclareCGLresults {@PMO India@} {@Piyush Goyal@} ",1.30257E+18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,learning_&_educational,news_&_social_concern,youth_&_student_life,,,
06-09-2020,Full on entertainment. #JL50onSonyLIV on the {@SonyLIV@} just watched the 1st four episodes and it s just wow man,1.30257E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
06-09-2020,"The prize for {@UBA Foundation@}  s National Essay Competition has increased significantly as education remains one of its key initiatives. The 1st prize is a N2.5 Million educational grant, while the 2nd & 3rd prizes are N2 Million & N1.5 Million educational grants. #UBANEC #NEC2020",1.30257E+18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,learning_&_educational,youth_&_student_life,,,,
06-09-2020,"#9Baje9Minute After successful campaign of #5Baje5Minutes Now on 9 September at 9 o clock for 9 minutes. Switch off the light, take a candles or mobile light for peaceful campaign for raising the voice for unemployment and privatization. #9Baje9Minute {{USERNAME}} ",1.3026E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
06-09-2020,Happy Labor Day Weekend from the team {{USERNAME}} - Enjoy Your Day Off! {{URL}} #laborday #cincinnatimarketingsolutions #outsourcedmarketing,1.3026E+18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,business_&_entrepreneurs,other_hobbies,,,,
06-09-2020,I m hooked on How To Be The Voice And Not The Echo on {{USERNAME}} . Check out this episode. #podcasts #audiobooks #castbox {{URL}},1.3026E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
06-09-2020,"Coming up this week on {{USERNAME}} (revised line up) {{USERNAME}} , a reissue of the 1st episode of SLB, {{USERNAME}} archive discussion, {{USERNAME}} & {{USERNAME}} brother talk & to end the week {{USERNAME}} #springsteen #indiepodcast #5yearsSLB Rate & review us please",1.3026E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
06-09-2020,#VwithSudheer {@Sudheer Babu@} don t know why lots of sites gave mixed reviews. Movie lived to the hype..I am especially happy that your role is not dummy as u balance nani s act very well,1.3026E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
06-09-2020,"Happy Labor Day weekend {{USERNAME}} ! Please check out this information with videos and links as we prepare to get this year off to a great start! Remember, we got this ... because we re Cardinals! {{URL}} ",1.3026E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,film_tv_&_video,sports,,,,
06-09-2020,"The best relationship is the kind where you complement each other perfectly, like peanut butter and jelly  I don t know how many people likes this combination huhhh  #DestinedSidNaaz {{USERNAME}} ",1.3026E+18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,family,relationships,,,,
06-09-2020,San Francisco State University has decided she is an excellent person to educate our young people. The next seminar will be  101 uses of fertilizer . {@SF State@} Antisemite of the Week: Leila Khaled - the Queen of Terrorism {{URL}},1.3026E+18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,learning_&_educational,youth_&_student_life,,,,
06-09-2020,Peanut Butter Flapjacks with Dark Chocolate – A Melt in the Mouth Recipe {{URL}} by {{USERNAME}},1.30261E+18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,food_&_dining,,,,,
06-09-2020,The Countdown to Saturday Sweepstakes by {@Kellogg s@} ! #CountdownEntry {{USERNAME}},1.30261E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other_hobbies,,,,,
06-09-2020,Happy Labor Day Weekend! Please see Dr. Armond s Weekly Cowboy Message (week of 9/7/20-9/11/20). Let s MAKE it a PHENOMENAL week! {{USERNAME}} {{URL}},1.30261E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
06-09-2020,Sunday Funday for Labor Day Weekend on the Rooftop the #1 day party in the City  3fiftysundays from 6pm-11pm hosted by jus_bobby_ {{USERNAME}} w/ sounds by {{USERNAME}} hookah and food provided by klouds_katering and… {{URL}},1.30263E+18,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,diaries_&_daily_life,food_&_dining,music,,,
06-09-2020,{@Miami HEAT@} Basketball vs {@Milwaukee Bucks@} Game 4  {@790 The Ticket@}  {{USERNAME}}  2:15p - Pregame Show from The Zaslow Mansion 3:30p - {{USERNAME}} & {@Ruth Riley Hunter@} w/the call Post - PostGame from The Zaslow Mansion  BAD NEWS for the Bucks!!  LIVE: {{URL}},1.30263E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
06-09-2020,Happy Labor Day Weekend Guys. enjoy! {@Power96@} {{URL}},1.30263E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,diaries_&_daily_life,other_hobbies,,,,
06-09-2020,Labor Day weekend travelers are heading to COVID-19 hot spots {{URL}} via {@NBC News@},1.30263E+18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,fitness_&_health,news_&_social_concern,,,,
06-09-2020,I got the voice on repeat ! Ya snapped on that mf {@THE VOICE@},1.30263E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,film_tv_&_video,,,,,
06-09-2020,Dr. Anthony Fauci made a “plea” to Americans to continue virus mitigation efforts over the Labor Day weekend. Health professionals worry that virus fatigue and lower infection numbers will lead Americans to let their guard down. {@CNN@},1.30263E+18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,fitness_&_health,news_&_social_concern,,,,
06-09-2020,"A Big Thank You {{USERNAME}} because of whom my tweets reached over 300 Rts for the 1st time since BB13.. I got to be a very lucky Small Handle today and I feel very special, honestly! #DestinedSidNaaz",1.30263E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,,,,,
06-09-2020,"Power outage, COVID-19 concerns mount as crowds pack SoCal beaches over Labor Day weekend amid dangerous heat wave {{URL}} via {@ABC7 Eyewitness News@} ",1.30263E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
06-09-2020,"Neda Amani,#Iranian Youth Assoc.#Switzerland.  #Iran has risen against the mullahs.We will continue to be the voice of our people&Resistance Units.We are raising our voices for #NavidAfkari&we will do everything we can to #SaveNavidAfkari life . {@Swiss MFA@} {{URL}} ",1.30263E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
06-09-2020," Somewhere between the breath and the voice, somewhere between the lung and the larynx, a split second of choice.  Top 10 song lyrics, thanks {@Daveed Diggs@} ",1.30263E+18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,music,,,,,
06-09-2020,#Sunday special ❤️❤️❤️❤️❤️❤️ with the queen  {{USERNAME}} call now on 0245457999 bring ur boyfriend or girlfriend for #massive haircuts ‍♂️ . . .. #wizkid #hype #twerk #gainparty #gaintrain #gaintrick… {{URL}},1.30264E+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fashion_&_style,,,,,
06-09-2020,The countdown starts now with the subathon between {{USERNAME}} and I let s make it fun and go as best we can!! I hope to see everyone there!!,1.30264E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaries_&_daily_life,,,,,
06-09-2020,I’m on {@975TheFanatic@} 12-4. Last Sunday without NFL. How many games do the Eagles win? How far can they go? What do the Flyers have to do to take the next step? Are you rooting for/against Jimmy Butler? Do you agree with me the Phillies will make noise in October?,1.30264E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
