07-06-2020,"Acknowledging trans women as women DOES NOT erase your experience as a woman {@J K Rowling@} Gendar binaries are why sexism exists, if sexism has affected you shouldn’t you be fighting the binaries that caused it?",1.26969E+18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,celebrity_&_pop_culture,news_&_social_concern,,,,
15-12-2019,Spreading generosity this festive season and giving back to orphaned and vulnerable children in South Africa. A great initiative with {{USERNAME}} in partnership with {@ToysRUs@} .SouthAfrica. #GlassAndAHalf #GenerosiTrees {{URL}},1.20632E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
23-02-2020,. {@Deontay Wilder@} you really are the Bronze Bomber.  Fury was right.  #bronze #thirdplace #youstink,1.23146E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
13-06-2021,Check out {@Sunday Times Culture@} talking to the company of #Constellations ahead of performances beginning on Friday {{URL}},1.40401E+18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,business_&_entrepreneurs,news_&_social_concern,,,,
08-11-2020,Listening to {@Joe Biden@} & {@Kamala Harris@} speak is so reassuring as a parent. I can once again watch the news with my children and be proud of the president of the United States.  #JoeBidenKamalaHarris2020,1.32526E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
26-07-2020,Xbox Game Showcase | Halo Infinite | State Of Decay 3 | Fable | Forza | ... {{URL}} via {@YouTube@} y’all tune in WWP and help them hit 2K viewers,1.28754E+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gaming,,,,,
05-01-2020,"Happy New Year, Hawks!  Looking forward to seeing you all tomorrow {{USERNAME}} !  It will be a WHITE day with ER 6.  Here s this week s Principals  Note: {{URL}} #HolmesHawksSoar",1.21397E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,sports,youth_&_student_life,,,,
24-05-2020,Wishing my homie {{USERNAME}} a Happy Eid Mubarak,1.26443E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,diaries_&_daily_life,relationships,,,,
25-07-2021,I-26 traffic moving again after deadly wrong-way collision hours earlier in Lexington - SCHP hasn t suggested how one vehicle ended up going the wrong way on the interstate but announced that both drivers had died. {{URL}} via {@News19 WLTX@},1.41929E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
24-01-2021,Chikki was also evictd but she came back! Then y not Jasmin Bhasin {@Bigg Boss@} #BringJasminAsContestant,1.35331E+18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,celebrity_&_pop_culture,film_tv_&_video,,,,
03-07-2020,"Fox News host Tucker Carlson said the  hysteria” of the Black Lives Matter movement was like a pandemic. “The Fox News personality likened the “hysteria” of the movement to a pandemic and claimed, “Minneapolis was our Wuhan.” {{URL}} #PurposeProfit {@HuffPost Politics@} ",1.2789E+18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,film_tv_&_video,news_&_social_concern,,,,
27-09-2020,Protect your investment {@Cincinnati Bengals@} and sit Burrow the rest of the year before the worst O-line in the league does it for you...,1.31028E+18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business_&_entrepreneurs,sports,,,,
02-10-2020,So watch me bring the fire and set the night light  I vote for #BTS under #TheGroup category at the 2020 #PCAs {@BTS_twt@},1.31197E+18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,film_tv_&_video,music,,,,
19-10-2020,"WORLD SERIES BOUND!!!!!!!!!!!!!!! I’ll say it once again, even if it seems like every year...HOW BOUT THEM BOYS IN BLUE?!?!?! Let’s ACTUALLY get that trophy this time, boys! DO IT FOR KOBE! I LOVE YOU {@Los Angeles Dodgers@} !!! #WeLoveIt #NLchamps",1.31804E+18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sports,,,,,
20-12-2020,21 So When Should You Open the Christmas Gifts? {{URL}} via {@Relevant Radio@},1.34048E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,diaries_&_daily_life,other_hobbies,,,,
27-09-2020,"Fox News: Atlanta activist spent $200G in Black Lives Matter donations on house, personal expenses: FBI. {{URL}} via {@Google News@} ",1.31012E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
11-07-2021,"Switched on the TV for {@Sky News@} at 6pm, and apparently there wasn t any news, just an extended sports report. Nothing at all happened today??? Amazing! #News #NoNews",1.41428E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,news_&_social_concern,sports,,,,
20-09-2020,I have spent a dumb amount of time mapping out my first water cooling loop. I keep modifying it every few days. Really need to make a decision before {@Cyberpunk 2077@} comes out.,1.30759E+18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,diaries_&_daily_life,other_hobbies,,,,
04-11-2020,Woman Gets Chased Down By Trump Supporters & Bear Maced Over BLM Flag On Her Car! - {{URL}} via {@WORLDSTARHIPHOP@} #WSHH #WORLDSTAR,1.32383E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
30-08-2020,". {{USERNAME}} needs to go golfing. None of us will survive his twitter rant this morning.  p.s. trump is inciting violence {@Twitter@} . Please block him, at least for awhile.",1.30004E+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,news_&_social_concern,,,,,
24-04-2021,"Nest raider had 1,000 eggs in glass cabinets  because he liked the look of them  {{URL}} via {@Daily Mail Online@} ",1.38583E+18,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,diaries_&_daily_life,news_&_social_concern,other_hobbies,science_&_technology,,
28-06-2020,OK debut time for #NWSLChallengeCup on #CBSAllAccess for #CHIvWAS... can t wait to catch up on Picard and Discovery this summer as well.  Glad #NWSL is back.  Hope tonight s game is as exciting as the kickoff with {{USERNAME}} extra time victory.,1.27706E+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,film_tv_&_video,sports,,,,
17-05-2020,"Katy Perry Performs  Baby Mine  with Her Poodle, Nugget - The Disney Fam... {{URL}} via {@YouTube@} {{USERNAME}} When is your version coming out with your little “baby”? #BOGP I expect the costumes and everything. ",1.26216E+18,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,celebrity_&_pop_culture,music,news_&_social_concern,,,
